Name;Dosage;Forme;Presentation;Price;Remboursement;DCI;Type;Prescription;Image
COSOPT;20 mg/ml + 5 mg/ml;Collyre;FL/5 ml;32.475;17.519;DORZOLAMIDE+TIMOLOL;Autres;Oui;https://www.buy-pharma.md/img/uploads/9264-Cosopt.jpg
COTAREG;160 mg/12,5 mg;Comprimes pellicules;B/28;57.295;26.013;VALSARTAN / HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://www.pharmaciedelatrinite.com/84069-thickbox_default/cotareg-160mg125mg-30-comprimes-pellicules.jpg
COTAREG;160 mg/25 mg;Comprimes pellicules;B/30;61.37;27.412;VALSARTAN / HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://asafar.net/wp-content/uploads/1664_500_10.jpg
COTAREG;160 mg/25 mg;Comprimes pellicules;B/90;152.14;82.238;VALSARTAN / HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://asafar.net/wp-content/uploads/1664_500_10.jpg
COTAREG;80 mg/12,5 mg;Comprimes pellicules;B/30;38.955;17.799;VALSARTAN / HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://asafar.net/wp-content/uploads/1665_500_10.jpg
COTAREG;80 mg/12,5 mg;Comprimes pellicules;B/90;95.46;53.397;VALSARTAN / HYDROCHLOROTHIAZIDE;Antihypertenseurs;Oui;https://asafar.net/wp-content/uploads/1665_500_10.jpg
COTRIMOX;240 mg/5 ml;Suspension buvable;FL/100 ml;3.013;2.55;COTRIMOXAZOLE;Antibiotiques;Oui;https://medicastore.com/images/produk/COTRIMOXAZOLE-240MG-5ML-SUSP-(BERNO)_TluGj_Medicastore.webp
COTRIMOX;400 mg/80 mg;Comprimes;B/20;3.3;2.193;COTRIMOXAZOLE;Antibiotiques;Oui;https://www.farmaciasahumada.cl/dw/image/v2/BJVH_PRD/on/demandware.static/-/Sites-ahumada-master-catalog/default/dwf309811d/images/products/93441/93441.jpg?sw=1050&sh=1050&sm=fit
COVERAM;10 mg/5 mg;Comprimes;FL/30;58.65;29.147;PERINDOPRIL+AMLODIPINE;Antihypertenseurs;Oui;https://images.amavita.ch/product-images/850/850/coveram-cpr-10-5-mg-bte-90-pce-main-0014N6.jpg
COVERAM;5 mg/10 mg;Comprimes;FL/30;40.175;34.145;PERINDOPRIL+AMLODIPINE;Antihypertenseurs;Oui;http://egyptiandrugstore.com/image/cache/data/MANAR%2014/COVERAM%205%2010-500x500.png
COVERAM;5 mg/5 mg;Comprimes;FL/30;45.17;23.052;PERINDOPRIL+AMLODIPINE;Antihypertenseurs;Oui;https://walmartcr.vtexassets.com/arquivos/ids/680422/84576_02.jpg?v=638599696303030000
COVERSYL;10 mg;Comprimes pellicules;FL/30;62.32;29.631;PERINDOPRIL;Antihypertenseurs;Oui;https://farmaciasavefenix.gt/wp-content/uploads/2025/07/1005985.jpg
COVERSYL;5 mg;Comprimes pellicules;FL/30;38.795;16.167;PERINDOPRIL;Antihypertenseurs;Oui;https://benu.be/cdn/shop/files/5cedc8e8876a69e5f7673d6bf3c08397941caeee_1_2572477.jpg?v=1761219431&width=1500
COXIBREX;200 mg;Gelules;B/10;8.045;2.536;CELECOXIB;Anti-inflammatoires;Non;https://pharmnet-dz.com/img/medics/2828.png
COXIBREX;200 mg;Gelules;B/20;13.235;5.072;CELECOXIB;Anti-inflammatoires;Non;https://pharmnet-dz.com/img/medics/2828.png
COXIBREX;200 mg;Gelules;B/30;19.735;7.608;CELECOXIB;Anti-inflammatoires;Non;https://pharmnet-dz.com/img/medics/2828.png
CREON 10 000 U;150 mg;Gelules;FL/60;19.561;16.626;PANCREATINE;Laxatifs;Non;https://images.rappi.com/products/446816181940_raneyjsqxxxm_766258120712_mwjufggpkwol_7360_1.png?d=900x750&e=webp&q=30
CREON 25 000 UI;300 mg;Gelules gastroresistantes;FL/60;49.405;41.973;PANCREATINE;Laxatifs;Non;https://www.farmaciasjulios.com/wp-content/uploads/2024/07/farmaciasjulios_creon-25000-300mg-abbott-1.jpg
CRESTOR;5 mg;Comprimes pellicules;B/30;44.375;11.628;ROSUVASTATINE;Autres;Oui;https://images.amavita.ch/product-images/850/850/crestor-cpr-pell-5-mg-100-pce-main-000U19.jpg
CUPRIPEN;250 mg;Capsules;B/30;60.229;51.195;PENICILLAMINE;Immunosuppresseurs;Oui;https://oncopharmegy.com/wp-content/uploads/2018/08/cupripen_transparent-.png
CURACNE;40 mg;Capsules molles;B/30;89.72;21.132;ISOTRETINOINE;Anticanc�reux;Oui;https://kuludonline.com/cdn/shop/files/47189_800x.jpg?v=1703204146
CURACNE GE;10 mg;Capsules molles;B/30;29.045;7.224;ISOTRETINOINE;Anticanc�reux;Oui;https://www.wellcareonline.com/cdn/shop/files/curacne-10mg-capsules-30s-1.jpg?v=1748322781&width=990
CURACNE GE;20 mg;Capsules molles;B/30;48.875;12.78;ISOTRETINOINE;Anticanc�reux;Oui;https://www.pharmacie-de-sauternes.fr/resize/600x600/media/finish/img/normal/17/3400935813688-curacne-ge-20mg-caps-mol-b-30.jpg
CURACNE GE;5 mg;Capsules molles;B/30;20.54;4.74;ISOTRETINOINE;Anticanc�reux;Oui;https://images.bfmtv.com/8F_YZ5e54Y1bBnBCHB6mTJGPG5g=/0x109:2048x1261/2048x0/images/Curacne-1695199.jpg
CYCLADOL;20 mg;Comprimes effervescents;B/14;15.525;6.474;PIROXICAM;Anti-inflammatoires;Oui;https://www.chiesi.fr/img/prodotti/270_cycladol-20mg-eff.jpg
CYCLADOL;20 mg;Comprimes secables;B/14;15.525;6.474;PIROXICAM;Anti-inflammatoires;Oui;https://mboapharma.cm/wp-content/uploads/produit/_CYCLADOL___20_mg.jpg
CYCLOCOL;0,50%;Collyre;FL/0.5 ml;1.71;1.454;CYCLOPENTOLATE;Autres;Oui;https://www.pharmacieparent.be/UserFiles/Uploads/images/Products/1321256.jpg
CYCLODEX;20 mg;Comprimes secables;B/14;10.96;5.034;PIROXICAM;Anti-inflammatoires;Oui;https://pharmex.ly/wp-content/uploads/2020/12/image-medicament-5e76e7a502228ad7aa4bf39e6e31ab5b.png
CYCLODEX;20 mg;Comprimes secables;B/7;4.445;2.517;PIROXICAM;Anti-inflammatoires;Oui;https://pharmex.ly/wp-content/uploads/2020/12/image-medicament-5e76e7a502228ad7aa4bf39e6e31ab5b.png
CYSTODOSE;3 g;Granules pour solution buvable;B/1 sachets;15.14;12.869;FOSFOMYCINE;Antibiotiques;Oui;https://saiph-labo.com/wp-content/uploads/2023/07/cystodose-600x464.png
CYTEAL;0,10%;Solution externe;FL/250 ml;6.82;2.2;CHLORHEXIDINE+CHLOROCRESOL+HEXAMIDINE;Autres;Oui;http://pharmazone.com/cdn/shop/products/11767_000_001_4a3b273a-85e0-46de-94b3-451cf14fe522.png?v=1703638866
CYTEAL;0,10%;Solution externe;FL/500 ml;11.465;4.4;CHLORHEXIDINE+CHLOROCRESOL+HEXAMIDINE;Autres;Oui;http://pharmazone.com/cdn/shop/products/11767_000_001_4a3b273a-85e0-46de-94b3-451cf14fe522.png?v=1703638866
CYVALTEX 500;500 mg;Comprimes pellicules;B/10;24.775;18.896;VALACICLOVIR;Antiviraux;Oui;https://www.med.tn/uploads/pharmaceutical/12be00f81868e5ae719ae28404ae92d2.jpg
CYVALTEX 500;500 mg;Comprimes pellicules;B/42;100.14;79.361;VALACICLOVIR;Antiviraux;Oui;https://www.med.tn/uploads/pharmaceutical/12be00f81868e5ae719ae28404ae92d2.jpg
CYVALTEX 500;500 mg;Comprimes pellicules;B/90;200.13;170.06;VALACICLOVIR;Antiviraux;Oui;https://www.med.tn/uploads/pharmaceutical/12be00f81868e5ae719ae28404ae92d2.jpg
CYVALTEX 500;500 mg;Comprimes pellicules;FL/10;24.775;18.896;VALACICLOVIR;Antiviraux;Oui;https://www.med.tn/uploads/pharmaceutical/12be00f81868e5ae719ae28404ae92d2.jpg
CYVALTEX 500;500 mg;Comprimes pellicules;FL/42;100.14;79.361;VALACICLOVIR;Antiviraux;Oui;https://www.med.tn/uploads/pharmaceutical/12be00f81868e5ae719ae28404ae92d2.jpg
CYVALTEX 500;500 mg;Comprimes pellicules;FL/90;200.13;170.06;VALACICLOVIR;Antiviraux;Oui;https://www.med.tn/uploads/pharmaceutical/12be00f81868e5ae719ae28404ae92d2.jpg
CYVAX;125 �g/25 �g;Aerosol;FL/120 doses;28.05;23.766;SALMETEROL+FLUTICASONE;Bronchodilatateurs;Oui;https://lirp.cdn-website.com/d57efd0f/dms3rep/multi/opt/CYVAX+(2)-26608c83-1920w.jpg
CYVAX;250 �g/25 �g;Suspension pour inhalation;FL/120 doses;48.06;40.8;SALMETEROL+FLUTICASONE;Bronchodilatateurs;Oui;https://irp.cdn-website.com/d57efd0f/dms3rep/multi/CYVAX+(2)-26608c83.jpg
CYVAX;50 �g/25 �g/dose;Suspension pour inhalation;FL/120 doses;17.245;14.586;SALMETEROL+FLUTICASONE;Bronchodilatateurs;Oui;https://irp.cdn-website.com/d57efd0f/dms3rep/multi/CYVAX+(2)-26608c83.jpg
D-MAX;200 000 UI/ml;Solution injectable;B/1 amp 1 ml;4.471;3.179;VITAMINE D;Vitamines et compl�ments alimentaires;Non;https://www.ampavit.com/wp-content/uploads/2024/11/vitamin-d-injection-ampoule-1ml-768x1024.jpg
D-MAX;200 000 UI/ml;Solution injectable I.M et buvable;B/1 amp;3.74;3.179;VITAMINE D;Vitamines et compl�ments alimentaires;Non;https://www.ampavit.com/wp-content/uploads/2024/11/vitamin-d-injection-ampoule-1ml-768x1024.jpg
D3 INJECT;200 000 UI/ml;Solution injectable IM et Orale;B/1 amp 1 ml;5.17;3.179;VITAMINE D;Vitamines et compl�ments alimentaires;Non;https://saiph-labo.com/wp-content/uploads/2023/07/D3-Inject_82-600x464.png
DACUROSE;18 mg/12 mg/ml;Collyre;B/10/10 ml;4.2;0.996;ACIDE BORIQUE+BORATE DE SOUDE;Autres;Oui;https://fr.sifigroup.com/resource/1679073328000/Dacudoses16FR
DACUROSE;18 mg/12 mg/ml;Collyre;B/20/10 ml;4.985;1.992;ACIDE BORIQUE+BORATE DE SOUDE;Autres;Oui;https://fr.sifigroup.com/resource/1679073328000/Dacudoses16FR
DAFALGAN;1 g;Comprimes pellicules;B/8;3.885;1.986;PARACETAMOL;Analg�siques (antidouleurs);Non;https://www.numeripharm.com/ori-dafalgan-1-g-comprime-pellicule-890.jpg
DAIVOBET;50 �g/0,5 mg/g;Gel dermique;FL/30 g;95.38;24.786;CALCIPOTRIOL + BETAMETHASONE;Vitamines et compl�ments alimentaires;Non;https://www.apodiscounter.de/images/product_images/popup_images/daivobet-50-mikrogramm-g-05-mg-g-gel-60-g-pzn-10992304.jpg
DAIVOBET;50 �g/0,5 mg/g;Gel dermique;FL/60 g;145.49;49.572;CALCIPOTRIOL + BETAMETHASONE;Vitamines et compl�ments alimentaires;Non;https://www.apodiscounter.de/images/product_images/popup_images/daivobet-50-mikrogramm-g-05-mg-g-gel-60-g-pzn-10992304.jpg
DAIVOBET;50 �g/0,5 mg/g;Pommade dermique;T/60 g;124.885;48.552;CALCIPOTRIOL + BETAMETHASONE;Vitamines et compl�ments alimentaires;Non;https://cdn.contentspeed.ro/pfarma.websales.ro/cs-content/cs-photos/products/original/daivobet-50-micrograme05-mgg-x-1---15g-gel-gel-_162512_1_1525758116.jpg
DAIVODERM;50 �g/0,5 mg/g;Gel dermique;FL/100 g;97.24;82.62;CALCIPOTRIOL + BETAMETHASONE;Vitamines et compl�ments alimentaires;Non;https://www.apodiscounter.de/images/product_images/popup_images/daivobet-50-mikrogramm-g-05-mg-g-gel-60-g-pzn-10992304.jpg
DAIVODERM;50 �g/0,5 mg/g;Gel dermique;FL/30 g;29.24;24.786;CALCIPOTRIOL + BETAMETHASONE;Vitamines et compl�ments alimentaires;Non;https://www.apodiscounter.de/images/product_images/popup_images/daivobet-50-mikrogramm-g-05-mg-g-gel-60-g-pzn-10992304.jpg
DAIVODERM;50 �g/0,5 mg/g;Pommade dermique;T/100 g;97.24;80.92;CALCIPOTRIOL + BETAMETHASONE;Vitamines et compl�ments alimentaires;Non;https://cdn.shop-apotheke.com/images/D11/873/197/D11873197-p10.jpg
DAIVODERM;50 �g/0,5 mg/g;Pommade dermique;T/30 g;29.24;24.276;CALCIPOTRIOL + BETAMETHASONE;Vitamines et compl�ments alimentaires;Non;https://cdn.shop-apotheke.com/images/D11/873/197/D11873197-p10.jpg
DAIVONEX;50 �g/g;Creme dermique;T/30 g;18.085;15.351;CALCIPOTRIOL;Vitamines et compl�ments alimentaires;Non;https://www.psoriasis-netz.de/cms-app/monthly_2011_01/daivonex-creme.jpg.01e3c330ca0c51d3939d4effb8d70317.jpg
DAIVONEX;50 �g/g;Lotion;FL/60 ml;34.145;29.019;CALCIPOTRIOL;Vitamines et compl�ments alimentaires;Non;https://farmaciasklyns.vtexassets.com/arquivos/ids/173029-800-auto?v=637968035585670000&width=800&height=auto&aspect=true
DAIVONEX;50 �g/g;Pommade dermique;T/30 g;20.442;17.366;CALCIPOTRIOL;Vitamines et compl�ments alimentaires;Non;https://farmaciasklyns.vtexassets.com/arquivos/ids/173029-800-auto?v=637968035585670000&width=800&height=auto&aspect=true
DAKIN COOPER STABILISEE;5,00%;Solution externe;FL/250 ml;5.341;0.7;HYPOCHLORITE DE SODIUM;Autres;Non;https://mapharma.fr/wp-content/uploads/2021/04/dakin-cooper-stabilise-500-mL-600x849.webp
DALACINE T TOPIC;1,00%;Solution externe;FL/30 ml;7.991;3.192;CLINDAMYCINE;Antibiotiques;Oui;https://storage.skinsort.com/8kca7lw63ssy9dsnvun5ab9k6rup
DANATROL;200 mg;Gelules;B/100;97.89;83.13;DANAZOL;Hormones;Oui;https://nhathuocphuongchau.com/wp-content/uploads/2024/09/Danatrol-200.webp
DANATROL;200 mg;Gelules;B/40;39.865;33.252;DANAZOL;Hormones;Oui;https://nhathuocphuongchau.com/wp-content/uploads/2024/09/Danatrol-200.webp
DAONIL;5 mg;Comprimes secables;B/100;19.74;5.61;GLIBENCLAMIDE;Antidiab�tiques;Oui;https://medisave.happypocket2u.com/public/assets/260/747-Daonil-5mg-Tab.jpg
DAONIL;5 mg;Comprimes secables;B/20;5.69;1.122;GLIBENCLAMIDE;Antidiab�tiques;Oui;https://medisave.happypocket2u.com/public/assets/260/747-Daonil-5mg-Tab.jpg
DAONIL;5 mg;Comprimes secables;B/60;3.995;3.366;GLIBENCLAMIDE;Antidiab�tiques;Oui;https://medisave.happypocket2u.com/public/assets/260/747-Daonil-5mg-Tab.jpg
DEBRICOL;100 mg;Comprimes;B/30;5.16;1.764;TRIMEBUTINE;Antispasmodiques;Non;https://pillintrip.com/style/images/medicines/debricol/debricol1.jpg
DEBRICOL;200 mg;Comprimes secables;B/20;7.345;2.936;TRIMEBUTINE;Antispasmodiques;Non;https://pillintrip.com/style/images/medicines/debricol/debricol2.jpg
DEBRICOL;4,8 mg/ml;Granules pour suspension buvable;FL/100 ml;2.08;0.6;TRIMEBUTINE;Antispasmodiques;Non;https://pillintrip.com/style/images/medicines/debricol/debricol1.jpg
DEBRICOL;4,8 mg/ml;Granules pour suspension buvable;FL/125 ml + pipette doseuse;2.215;0.75;TRIMEBUTINE;Antispasmodiques;Non;https://pillintrip.com/style/images/medicines/debricol/debricol1.jpg
DEBRICOL;4,8 mg/ml;Granules pour suspension buvable;FL/250 ml;3.985;1.5;TRIMEBUTINE;Antispasmodiques;Non;https://pillintrip.com/style/images/medicines/debricol/debricol1.jpg
DEBRICOL;74,4 mg;Granules pour suspension buvable;B/30 sachets;8.47;3.384;TRIMEBUTINE;Antispasmodiques;Non;https://pillintrip.com/style/images/medicines/debricol/debricol1.jpg
DEBRIDAT;100 mg;Comprimes pellicules;B/30;5.83;1.764;TRIMEBUTINE;Antispasmodiques;Non;https://nhathuocanphuoc.com.vn/upload/product/thuoc-debridat-100mg-trimebutine-hop-30-vien-8096.jpg
DEBRIDAT;200 mg;Comprimes pellicules;B/15;5.83;2.202;TRIMEBUTINE;Antispasmodiques;Non;https://vinmec-prod.s3.amazonaws.com/images/20220212_032308_874516_debridat-100mg.max-1800x1800.jpg
DECONTRACTYL;500 mg;Comprimes pellicules;B/24;8.785;3.514;MEPHENESINE;Antispasmodiques;Non;https://www.lapharmacierolland.com/ori-decontractyl-500mg-24-comprimes-3258.jpg
DEDROGYL;15 mg/100 ml;Gouttes buvables;FL/10 ml;13.242;11.254;CALCIFEDIOL;Vitamines et compl�ments alimentaires;Non;https://trungtamthuoc.com/images/products/530x530/thuoc-dedrogyl-1-q6424.jpg
DELAPRIDE;30 mg/2,5 mg;Comprimes secables;FL/28;15.133;12.852;DELAPRIL+INDAPAMIDE;Antihypertenseurs;Oui;https://ilac101.com/files/ilac/delapride-30-2-5-mg-28-centikli-tablet-3212.jpg
DENIR;0,5 mg/5 ml;Sirop;FL/125 ml;1.275;1.063;DEXCHLORPHENIRAMINE;Antihistaminiques;Non;https://www.mountainside-medical.com/cdn/shop/files/Dexamethasone-Elixir-0.5-mg-5-mL-Oral-Liquid-Solution-8-oz_994x994.jpg?v=1725550607
DENSICAL;600 mg;Comprimes � sucer;FL/60;10.119;8.568;CALCIUM;Vitamines et compl�ments alimentaires;Non;https://www.pharmaservices.fr/4546-large_default/densical-600-mg-60-comprimes.jpg
DEPAKINE;200 mg;Comprimes gastro-resistants;FL/20;5.335;5.32;ACIDE VALPROIQUE;Anticonvulsivants;Oui;https://roshmed.com/web/image/product.template/281126/image_1024?unique=82036da
DEPAKINE;200 mg/ml;Sirop;FL/150 ml;10.375;9.6;ACIDE VALPROIQUE;Anticonvulsivants;Oui;https://www.humanite.fr/wp-content/uploads/2023/11/ABACA_BRAND20180124_407.jpg?w=1024
DEPAKINE;200 mg/ml;Solution buvable;FL/40 ml;6.205;6.0;ACIDE VALPROIQUE;Anticonvulsivants;Oui;https://www.humanite.fr/wp-content/uploads/2023/11/ABACA_BRAND20180124_407.jpg?w=1024
DEPAKINE;500 mg;Comprimes gastro-resistants;FL/20;18.675;18.66;ACIDE VALPROIQUE;Anticonvulsivants;Oui;https://images.sunstore.ch/product-images/depakine-chrono-cpr-ret-500-mg-secables-60-pce-gallery-1-001MRX.jpg
DEPAKINE;500 mg;Comprimes pellicules secables LP;FL/30;16.26;15.57;VALPROATE DE SODIUM + ACIDE VALPROIQUE;Anticonvulsivants;Oui;https://images.sunstore.ch/product-images/depakine-chrono-cpr-ret-500-mg-secables-60-pce-gallery-1-001MRX.jpg
DEPAKINE CHRONO;500 mg;Comprimes pellicules secables LP;FL/30;12.17;12.16;ACIDE VALPROIQUE;Anticonvulsivants;Oui;https://images.coopvitality.ch/product-images/depakine-chrono-cpr-ret-500-mg-secables-60-pce-gallery-1-001MRX.jpg
DEPAMIDE;300 mg;Comprimes pellicules;B/30;5.089;5.07;VALPROMIDE;Anticonvulsivants;Oui;https://www.catena.ro/assets/uploads/product_images/25e49-Depakine-Chrono-300mg-100comp.JPG
DEPO-MEDROL;80 mg/2 ml;Suspension injectable;Ser/2 ml;5.181;4.404;METHYLPREDNISOLONE;Cortico�des;Oui;https://medex.com.bd/storage/images/packaging/depo-medrol-80-mg-injection-97502143870-i1-gANTX7I8Ga5rcf2Sl9ph.jpg
DEPROXYL;20 mg;Comprimes pellicules secables;B/14;12.795;7.949;PAROXETINE;Antid�presseurs;Oui;https://www.pharmabolix.com/sites/default/files/Deproxyl.jpg
DEPROXYL;20 mg;Comprimes pellicules secables;B/30;25.345;17.034;PAROXETINE;Antid�presseurs;Oui;https://www.pharmabolix.com/sites/default/files/Deproxyl.jpg
DERMOCINE PLUS;2% + 0,1%;Creme dermique;T/15 g;5.05;4.284;BETAMETHASONE + ACIDE FUSIDIQUE;Cortico�des;Non;https://cdn.dsmcdn.com/ty13/product/media/images/20201005/17/13468990/90570539/1/1_org_zoom.jpg
DERMOCORT;0,05%;Creme dermique;T/10 g;3.08;2.618;CLOBETASOL;Cortico�des;Non;https://epharma.com.bd/storage/app/public/C1xqMweBsSSJ9QtEbFwxrsdYXDmnsxkI1iL0tfLZ.webp
DERMOSALIC;0,05%;Lotion;FL/30 g;5.185;4.386;BETAMETHASONE+ACIDE SALICYLIQUE;Cortico�des;Non;https://drogariacatarinense.vtexassets.com/arquivos/ids/178489-800-899?v=637817506455430000&width=800&height=899&aspect=true
DERMOSALIC;0,05%;Pommade dermique;T/30 g;5.195;4.412;BETAMETHASONE+ACIDE SALICYLIQUE;Cortico�des;Non;https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiGa81tGpMphHSqyifAy5S2N16lKaxyRejZYz-EZnD8BSZze2gJe-D4QhyphenhyphenZd9yeZYfMN2VlwlsIHdJND8YCTjZ-kdXzGxLvrTw1roGIkkqkBsiCHYr2wdQhmi21ZGkMD3rO9tRYQJfNKvQ/w1200-h630-p-k-no-nu/capadermosalic.jpg
DERMOSONE;0,05%;Creme dermique;T/15 g;3.22;2.372;BETAMETHASONE;Cortico�des;Non;https://image.medlink.tn/unsafe/200x200/filters:format(webp):quality(80):blur(0):stretch()/https://www.med.tn/uploads/pharmaceutical/caca1dca4145ab588491a3711b4773bc.jpg
DERMOSONE;0,05%;Lotion;FL/15 ml;2.05;0.765;BETAMETHASONE;Cortico�des;Non;https://1.bp.blogspot.com/-n7Fh762c0fo/YM8R7AFIooI/AAAAAAAAaVo/1Ur5EJvvqOUSHOrTK-efhnEXVgQDyPEYQCLcBGAsYHQ/w1200-h630-p-k-no-nu/Capture%25D8%25A9.PNG
DERMOSONE;0,05%;Lotion;FL/30 ml;1.815;1.53;BETAMETHASONE;Cortico�des;Non;https://1.bp.blogspot.com/-n7Fh762c0fo/YM8R7AFIooI/AAAAAAAAaVo/1Ur5EJvvqOUSHOrTK-efhnEXVgQDyPEYQCLcBGAsYHQ/w1200-h630-p-k-no-nu/Capture%25D8%25A9.PNG
DERMOSONE;0,05%;Pommade dermique;T/15 g;3.52;2.461;BETAMETHASONE;Cortico�des;Non;https://media.sienahealth.com/product/dermasone-cream-005-01.png
DEROXAT;20 mg;Comprimes pellicules secables;B/14;33.515;7.949;PAROXETINE;Antid�presseurs;Oui;https://media.loveitopcdn.com/39280/thumb/deroxat-20-mg.png
DEROXAT;20 mg;Comprimes pellicules secables;B/50;70.93;28.39;PAROXETINE;Antid�presseurs;Oui;https://media.loveitopcdn.com/39280/thumb/deroxat-20-mg.png
DESLOR;5 mg;Comprimes pellicules;B/15;7.83;4.118;DESLORATADINE;Antihistaminiques;Non;https://thechemist247.com/wp-content/uploads/2021/04/Deslor-5-mg.jpg
DESLOR;5 mg;Comprimes pellicules;B/30;12.88;8.236;DESLORATADINE;Antihistaminiques;Non;https://thechemist247.com/wp-content/uploads/2021/04/Deslor-5-mg.jpg
DESLOR;5 mg;Comprimes pellicules;B/7;3.8;1.922;DESLORATADINE;Antihistaminiques;Non;https://thechemist247.com/wp-content/uploads/2021/04/Deslor-5-mg.jpg
DESLORYNE 5;5 mg;Comprimes pellicules;B/10;4.445;2.745;DESLORATADINE;Antihistaminiques;Non;https://www.apo.com/images/product_images/info_images/delmuno-5-5-mg-retardtabletten-100-stk-1-pzn-13907664.jpg
DESLORYNE 5;5 mg;Comprimes pellicules;B/30;11.07;8.236;DESLORATADINE;Antihistaminiques;Non;https://www.apo.com/images/product_images/info_images/delmuno-5-5-mg-retardtabletten-100-stk-1-pzn-13907664.jpg
DESOMEDINE;0,10%;Collyre;FL/10 ml;4.76;1.904;HEXAMIDINE;Autres;Oui;https://www.soin-et-nature.com/media/cache/shop_product_large_thumbnail/products/5/0/9/3/0/50930.jpg
DESONID;64 �g/dose;Suspension nasale;FL/120 doses;14.165;12.036;BUDESONIDE;Cortico�des;Oui;https://images.amavita.ch/product-images/budesonid-sandoz-nasenspray-64-mcg-fl-120-dos-gallery-1-001LXV.jpg
DETRUSITOL RETARD;2 mg;Gelules � liberation prolongee;B/14;20.947;8.378;TOLTERODINE;Antispasmodiques;Non;https://cdn.shop-apotheke.com/images/1000x0/D01/812/409/D01812409-p10.jpg
DETRUSITOL RETARD;4 mg;Gelules � liberation prolongee;B/14;23.945;9.576;TOLTERODINE;Antispasmodiques;Non;https://cdn.shop-apotheke.com/images/1000x0/D01/812/409/D01812409-p10.jpg
DEXAMEDIS;4 mg/ml;Solution injectable;B/1/1 ml;1.01;0.623;DEXAMETHASONE;Cortico�des;Oui;https://weqaya.ly/wp-content/uploads/2024/10/MED005.jpg
DEXAMEDIS FORT;8 mg/2 ml;Solution injectable;B/1/2 ml;1.57;1.063;DEXAMETHASONE;Cortico�des;Oui;https://weqaya.ly/wp-content/uploads/2024/10/MED006.jpg
DEXAMEX;0,10%;Collyre;FL/5 ml;3.73;3.171;DEXAMETHASONE+NEOMYCINE;Cortico�des;Non;https://pharmnet-dz.com/img/medics/2382.png
DEXONE 4;4 mg/ml;Solution injectable;B/1/1 ml;1.015;0.623;DEXAMETHASONE;Cortico�des;Oui;https://www.mcguff.com/content/images/thumbs/0014643_dexamethasone-sodium-phosphate-injection-4-mgml-multiple-dose-vial-5-ml-each.jpeg
DEXONE 4;4 mg/ml;Solution injectable;B/5/1 ml;4.345;3.115;DEXAMETHASONE;Cortico�des;Oui;https://www.mcguff.com/content/images/thumbs/0014643_dexamethasone-sodium-phosphate-injection-4-mgml-multiple-dose-vial-5-ml-each.jpeg
DEXONE 8;8 mg/2 ml;Solution injectable;B/1/2 ml;1.25;1.063;DEXAMETHASONE;Cortico�des;Oui;http://www.mephacn.com/mf/03/upfiles/image/20170322/20170322112118731873.jpg
DIABENORM;80 mg;Comprimes secables;B/20;3.685;2.686;GLICLAZIDE;Antidiab�tiques;Oui;https://www.pharmabolix.com/sites/default/files/Diabenorm.jpg
DIABENORM;80 mg;Comprimes secables;B/60;9.5;8.058;GLICLAZIDE;Antidiab�tiques;Oui;https://www.pharmabolix.com/sites/default/files/Diabenorm.jpg
DIABENYL;5 mg;Comprimes secables;B/100;9.895;5.61;GLIBENCLAMIDE;Antidiab�tiques;Oui;https://www.med.tn/uploads/pharmaceutical/cf274944c80fb012b55ab3efdb65a8cb.jpg
DIABENYL;5 mg;Comprimes secables;B/20;2.47;1.122;GLIBENCLAMIDE;Antidiab�tiques;Oui;https://www.med.tn/uploads/pharmaceutical/cf274944c80fb012b55ab3efdb65a8cb.jpg
DIABIPHAGE;1000 mg;Comprimes pellicules secables;B/60;6.4;5.151;METFORMINE;Antidiab�tiques;Oui;https://www.transpharm.co.za/medias/515Wx515H-81003-01.jpg?context=bWFzdGVyfGltYWdlc3wxMjkxMTl8aW1hZ2UvanBlZ3xhR1ZrTDJoaU55ODVORGd4TlRrMk56TXhOREl5THpVeE5WZDROVEUxU0Y4NE1UQXdNMTh3TVM1cWNHY3w0MTE4MjU2MTNjYzFjZmYzMmE0NzBlODFiNTcxNmRlZmI3MDg2MjhhMWU4NWM3ODQ3MDU2YTRhYzcxMTQxNDkw
DIABIPHAGE;850 mg;Comprimes pellicules;B/60;5.26;4.437;METFORMINE;Antidiab�tiques;Oui;https://images.amavita.ch/product-images/glucophage-filmtabl-850-mg-30-stk-gallery-1-0020DZ.jpg
DIABIREL;1 mg;Comprimes secables;B/30;7.32;3.57;GLIMEPIRIDE;Antidiab�tiques;Oui;https://d2j6dbq0eux0bg.cloudfront.net/images/110825756/4878589716.jpg
DIABIREL;2 mg;Comprimes secables;B/30;11.885;5.916;GLIMEPIRIDE;Antidiab�tiques;Oui;https://d2j6dbq0eux0bg.cloudfront.net/images/110825756/4878589716.jpg
